date,main,aftermath,dd_overlay,hv_ladder,portfolio_total
2023-12-07,-12.73,0.00,0.00,697.28,684.56
2023-12-08,332.28,0.00,0.00,697.28,1029.56
2023-12-11,345.00,0.00,0.00,697.28,1042.28
2023-12-12,345.00,0.00,0.00,697.28,1042.28
2023-12-13,345.00,0.00,0.00,539.38,884.39
2023-12-14,345.00,0.00,0.00,644.17,989.17
2023-12-15,345.00,0.00,0.00,644.17,989.17
2023-12-18,345.00,0.00,0.00,644.17,989.17
2023-12-19,345.00,0.00,0.00,493.63,838.63
2023-12-20,345.00,0.00,0.00,300.90,645.90
2023-12-21,345.00,0.00,0.00,424.14,769.15
2023-12-22,345.00,0.00,0.00,424.14,769.15
2023-12-26,345.00,0.00,0.00,424.14,769.15
2023-12-27,345.00,0.00,0.00,424.14,769.15
2023-12-28,345.00,0.00,0.00,228.03,573.03
2023-12-29,345.00,0.00,0.00,336.53,681.53
2024-01-02,345.00,0.00,0.00,336.53,681.53
2024-01-03,345.00,0.00,0.00,336.53,681.53
2024-01-04,345.00,0.00,0.00,336.53,681.53
2024-01-05,345.00,0.00,0.00,336.53,681.53
2024-01-08,345.00,0.00,0.00,473.36,818.36
2024-01-09,345.00,0.00,0.00,473.36,818.36
2024-01-10,345.00,0.00,0.00,473.36,818.36
2024-01-11,345.00,0.00,0.00,473.36,818.36
2024-01-12,345.00,0.00,0.00,473.36,818.36
2024-01-16,723.74,0.00,0.00,473.36,1197.10
2024-01-17,378.74,0.00,0.00,473.36,852.09
2024-01-18,378.74,0.00,0.00,473.36,852.09
2024-01-19,378.74,0.00,0.00,473.36,852.09
2024-01-22,378.74,0.00,0.00,473.36,852.09
2024-01-23,378.74,0.00,0.00,597.23,975.96
2024-01-24,378.74,0.00,0.00,492.44,871.18
2024-01-25,378.74,0.00,0.00,492.44,871.18
2024-01-26,378.74,0.00,0.00,492.44,871.18
2024-01-29,378.74,0.00,0.00,369.19,747.93
2024-01-30,378.74,0.00,0.00,505.79,884.53
2024-01-31,378.74,0.00,0.00,505.79,884.53
2024-02-01,378.74,0.00,0.00,505.79,884.53
2024-02-02,378.74,0.00,0.00,505.79,884.53
2024-02-05,378.74,0.00,0.00,505.79,884.53
2024-02-06,378.74,0.00,0.00,628.80,1007.54
2024-02-07,378.74,0.00,0.00,383.47,762.21
2024-02-08,378.74,0.00,0.00,383.47,762.21
2024-02-09,378.74,0.00,0.00,383.47,762.21
2024-02-12,378.74,0.00,0.00,383.47,762.21
2024-02-13,912.92,0.00,0.00,664.53,1577.44
2024-02-14,912.92,0.00,0.00,664.53,1577.44
2024-02-15,912.92,0.00,0.00,664.53,1577.44
2024-02-16,912.92,0.00,0.00,664.53,1577.44
2024-02-20,912.92,0.00,0.00,664.53,1577.44
2024-02-21,534.18,0.00,0.00,664.53,1198.70
2024-02-22,534.18,0.00,0.00,664.53,1198.70
2024-02-23,534.18,0.00,0.00,802.13,1336.30
2024-02-26,534.18,0.00,0.00,678.26,1212.43
2024-02-27,787.09,0.00,0.00,678.26,1465.34
2024-02-28,252.91,0.00,0.00,678.26,931.17
2024-02-29,252.91,0.00,0.00,678.26,931.17
2024-03-01,252.91,0.00,0.00,757.99,1010.90
2024-03-04,252.91,0.00,0.00,340.34,593.25
2024-03-05,252.91,0.00,0.00,340.34,593.25
2024-03-06,252.91,0.00,0.00,340.34,593.25
2024-03-07,252.91,0.00,0.00,340.34,593.25
2024-03-08,252.91,0.00,0.00,294.04,546.95
2024-03-11,252.91,0.00,0.00,294.04,546.95
2024-03-12,252.91,0.00,0.00,294.04,546.95
2024-03-13,252.91,0.00,0.00,171.03,423.94
2024-03-14,252.91,0.00,0.00,171.03,423.94
2024-03-15,252.91,0.00,0.00,199.23,452.14
2024-03-18,252.91,0.00,0.00,199.23,452.14
2024-03-19,252.91,0.00,0.00,199.23,452.14
2024-03-20,252.91,0.00,0.00,199.23,452.14
2024-03-21,252.91,0.00,0.00,199.23,452.14
2024-03-22,252.91,0.00,0.00,199.23,452.14
2024-03-25,252.91,0.00,0.00,199.23,452.14
2024-03-26,252.91,0.00,0.00,199.23,452.14
2024-03-27,252.91,0.00,0.00,230.05,482.96
2024-03-28,252.91,0.00,0.00,92.45,345.36
2024-04-01,252.91,0.00,0.00,92.45,345.36
2024-04-02,-57.32,0.00,0.00,92.45,35.12
2024-04-03,-310.23,0.00,0.00,92.45,-217.79
2024-04-04,-310.23,0.00,0.00,92.45,-217.79
2024-04-05,-310.23,0.00,0.00,92.45,-217.79
2024-04-08,-310.23,0.00,0.00,92.45,-217.79
2024-04-09,-310.23,0.00,0.00,92.45,-217.79
2024-04-10,-310.23,0.00,0.00,92.45,-217.79
2024-04-11,-310.23,0.00,0.00,237.70,-72.54
2024-04-12,-36.21,0.00,0.00,157.97,121.75
2024-04-15,-36.21,0.00,0.00,157.97,121.75
2024-04-16,274.02,0.00,0.00,157.97,431.99
2024-04-17,274.02,0.00,0.00,157.97,431.99
2024-04-18,274.02,0.00,299.48,157.97,731.47
2024-04-19,274.02,0.00,299.48,204.26,777.77
2024-04-22,274.02,0.00,299.48,204.26,777.77
2024-04-23,274.02,0.00,299.48,204.26,777.77
2024-04-24,274.02,0.00,299.48,204.26,777.77
2024-04-25,274.02,0.00,299.48,204.26,777.77
2024-04-26,274.02,0.00,299.48,176.06,749.57
2024-04-29,274.02,0.00,299.48,176.06,749.57
2024-04-30,274.02,0.00,299.48,176.06,749.57
2024-05-01,274.02,0.00,299.48,176.06,749.57
2024-05-02,274.02,0.00,299.48,176.06,749.57
2024-05-03,315.46,0.00,299.48,176.06,791.00
2024-05-06,41.43,0.00,299.48,325.19,666.10
2024-05-07,41.43,0.00,299.48,325.19,666.10
2024-05-08,41.43,0.00,299.48,294.37,635.28
2024-05-09,41.43,0.00,299.48,294.37,635.28
2024-05-10,41.43,0.00,299.48,294.37,635.28
2024-05-13,41.43,0.00,299.48,450.89,791.81
2024-05-14,41.43,0.00,299.48,450.89,791.81
2024-05-15,41.43,0.00,299.48,450.89,791.81
2024-05-16,41.43,0.00,299.48,305.64,646.56
2024-05-17,41.43,0.00,299.48,305.64,646.56
2024-05-20,41.43,0.00,299.48,421.03,761.94
2024-05-21,41.43,0.00,0.00,421.03,462.46
2024-05-22,41.43,0.00,0.00,421.03,462.46
2024-05-23,41.43,0.00,0.00,421.03,462.46
2024-05-24,41.43,0.00,0.00,421.03,462.46
2024-05-28,41.43,0.00,0.00,565.98,607.41
2024-05-29,41.43,0.00,0.00,565.98,607.41
2024-05-30,41.43,0.00,0.00,565.98,607.41
2024-05-31,41.43,0.00,0.00,565.98,607.41
2024-06-03,41.43,0.00,0.00,565.98,607.41
2024-06-04,41.43,0.00,0.00,565.98,607.41
2024-06-05,41.43,0.00,0.00,721.69,763.13
2024-06-06,41.43,0.00,0.00,572.57,614.01
2024-06-07,491.10,0.00,0.00,572.57,1063.67
2024-06-10,449.66,0.00,0.00,572.57,1022.23
2024-06-11,449.66,0.00,0.00,572.57,1022.23
2024-06-12,449.66,0.00,0.00,705.66,1155.32
2024-06-13,449.66,0.00,0.00,549.13,998.80
2024-06-14,449.66,0.00,0.00,549.13,998.80
2024-06-17,449.66,0.00,0.00,549.13,998.80
2024-06-18,449.66,0.00,0.00,549.13,998.80
2024-06-20,449.66,0.00,0.00,549.13,998.80
2024-06-21,449.66,0.00,0.00,549.13,998.80
2024-06-24,449.66,0.00,0.00,549.13,998.80
2024-06-25,449.66,0.00,0.00,549.13,998.80
2024-06-26,449.66,0.00,0.00,50.62,500.28
2024-06-27,449.66,0.00,0.00,-64.77,384.89
2024-06-28,449.66,0.00,0.00,-209.72,239.94
2024-07-01,449.66,0.00,0.00,-209.72,239.94
2024-07-02,449.66,0.00,0.00,-209.72,239.94
2024-07-03,449.66,0.00,0.00,-324.29,125.38
2024-07-05,449.66,0.00,0.00,-480.00,-30.34
2024-07-08,449.66,0.00,0.00,-480.00,-30.34
2024-07-09,449.66,0.00,0.00,-480.00,-30.34
2024-07-10,449.66,0.00,0.00,-480.00,-30.34
2024-07-11,449.66,0.00,0.00,-433.23,16.43
2024-07-12,449.66,0.00,0.00,-433.23,16.43
2024-07-15,190.52,0.00,0.00,-433.23,-242.71
2024-07-16,-259.14,0.00,0.00,-433.23,-692.37
2024-07-17,-259.14,0.00,0.00,-566.32,-825.46
2024-07-18,-259.14,0.00,0.00,-436.64,-695.79
2024-07-19,-259.14,0.00,0.00,-436.64,-695.79
2024-07-22,-259.14,0.00,0.00,-436.64,-695.79
2024-07-23,-259.14,0.00,0.00,-436.64,-695.79
2024-07-24,-259.14,0.00,0.00,-436.64,-695.79
2024-07-25,-259.14,0.00,329.69,-436.64,-366.09
2024-07-26,-259.14,0.00,329.69,-436.64,-366.09
2024-07-29,-259.14,0.00,329.69,-436.64,-366.09
2024-07-30,-259.14,0.00,329.69,-436.64,-366.09
2024-07-31,-259.14,0.00,329.69,-436.64,-366.09
2024-08-01,-74.66,0.00,329.69,-436.64,-181.61
2024-08-02,-74.66,0.00,329.69,-436.64,-181.61
2024-08-05,184.48,0.00,329.69,-436.64,77.53
2024-08-06,184.48,130.67,329.69,-436.64,208.20
2024-08-07,184.48,222.75,329.69,61.88,798.79
2024-08-08,184.48,222.75,329.69,61.88,798.79
2024-08-09,184.48,222.75,329.69,61.88,798.79
2024-08-12,184.48,222.75,329.69,61.88,798.79
2024-08-13,184.48,222.75,329.69,61.88,798.79
2024-08-14,184.48,222.75,329.69,176.44,913.36
2024-08-15,184.48,222.75,329.69,318.13,1055.05
2024-08-16,184.48,222.75,329.69,318.13,1055.05
2024-08-19,184.48,222.75,329.69,318.13,1055.05
2024-08-20,184.48,222.75,329.69,318.13,1055.05
2024-08-21,184.48,92.08,329.69,271.36,877.61
2024-08-22,184.48,92.08,329.69,468.64,1074.89
2024-08-23,184.48,92.08,329.69,468.64,1074.89
2024-08-26,184.48,92.08,329.69,468.64,1074.89
2024-08-27,184.48,92.08,0.00,468.64,745.20
2024-08-28,184.48,0.00,0.00,338.97,523.45
2024-08-29,184.48,0.00,0.00,452.41,636.89
2024-08-30,0.00,0.00,0.00,452.41,452.41
2024-09-03,223.74,0.00,0.00,452.41,676.15
2024-09-04,223.74,0.00,0.00,452.41,676.15
2024-09-05,223.74,0.00,0.00,452.41,676.15
2024-09-06,223.74,0.00,0.00,452.41,676.15
2024-09-09,223.74,0.00,288.69,452.41,964.84
2024-09-10,223.74,0.00,288.69,452.41,964.84
2024-09-11,223.74,0.00,288.69,627.98,1140.40
2024-09-12,223.74,0.00,288.69,627.98,1140.40
2024-09-13,223.74,0.00,288.69,627.98,1140.40
2024-09-16,223.74,0.00,288.69,627.98,1140.40
2024-09-17,223.74,0.00,288.69,627.98,1140.40
2024-09-18,223.74,0.00,288.69,627.98,1140.40
2024-09-19,223.74,0.00,288.69,627.98,1140.40
2024-09-20,223.74,0.00,288.69,627.98,1140.40
2024-09-23,223.74,0.00,288.69,627.98,1140.40
2024-09-24,223.74,0.00,288.69,630.44,1142.87
2024-09-25,0.00,0.00,288.69,291.47,580.16
2024-09-26,0.00,0.00,288.69,291.47,580.16
2024-09-27,0.00,0.00,288.69,291.47,580.16
2024-09-30,0.00,0.00,288.69,291.47,580.16
2024-10-01,0.00,0.00,288.69,492.08,780.77
2024-10-02,0.00,0.00,288.69,492.08,780.77
2024-10-03,0.00,0.00,288.69,492.08,780.77
2024-10-04,0.00,0.00,288.69,492.08,780.77
2024-10-07,0.00,0.00,288.69,492.08,780.77
2024-10-08,0.00,0.00,288.69,492.08,780.77
2024-10-09,0.00,0.00,288.69,759.46,1048.15
2024-10-10,0.00,0.00,0.00,646.02,646.02
2024-10-11,0.00,0.00,0.00,646.02,646.02
2024-10-14,0.00,0.00,0.00,646.02,646.02
2024-10-15,0.00,0.00,0.00,646.02,646.02
2024-10-16,0.00,0.00,0.00,941.78,941.78
2024-10-17,0.00,0.00,0.00,766.21,766.21
2024-10-18,0.00,0.00,0.00,766.21,766.21
2024-10-21,0.00,0.00,0.00,766.21,766.21
2024-10-22,0.00,0.00,0.00,766.21,766.21
2024-10-23,0.00,0.00,0.00,766.21,766.21
2024-10-24,0.00,0.00,0.00,766.21,766.21
2024-10-25,0.00,0.00,0.00,766.21,766.21
2024-10-28,0.00,0.00,0.00,766.21,766.21
2024-10-29,0.00,0.00,0.00,766.21,766.21
2024-10-30,0.00,0.00,0.00,1280.72,1280.72
2024-10-31,0.00,0.00,0.00,1280.72,1280.72
2024-11-01,0.00,0.00,0.00,1280.72,1280.72
2024-11-04,0.00,0.00,0.00,1278.25,1278.25
2024-11-05,0.00,0.00,0.00,1278.25,1278.25
2024-11-06,0.00,0.00,0.00,1501.23,1501.23
2024-11-07,0.00,0.00,0.00,1033.24,1033.24
2024-11-08,75.31,0.00,0.00,1033.24,1108.55
2024-11-11,75.31,0.00,0.00,737.48,812.79
2024-11-12,75.31,0.00,0.00,737.48,812.79
2024-11-13,75.31,0.00,0.00,847.56,922.87
2024-11-14,75.31,0.00,0.00,333.05,408.37
2024-11-15,75.31,0.00,0.00,333.05,408.37
2024-11-18,75.31,0.00,0.00,333.05,408.37
2024-11-19,75.31,0.00,0.00,333.05,408.37
2024-11-20,75.31,0.00,0.00,728.04,803.35
2024-11-21,75.31,0.00,0.00,728.04,803.35
2024-11-22,75.31,0.00,0.00,728.04,803.35
2024-11-25,75.31,0.00,0.00,728.04,803.35
2024-11-26,75.31,0.00,0.00,728.04,803.35
2024-11-27,75.31,0.00,0.00,571.83,647.14
2024-11-29,75.31,0.00,0.00,571.83,647.14
2024-12-02,75.31,0.00,0.00,571.83,647.14
2024-12-03,75.31,0.00,0.00,571.83,647.14
2024-12-04,75.31,0.00,0.00,571.83,647.14
2024-12-05,75.31,0.00,0.00,349.40,424.72
2024-12-06,75.31,0.00,0.00,349.40,424.72
2024-12-09,75.31,0.00,0.00,-45.58,29.73
2024-12-10,75.31,0.00,0.00,-45.58,29.73
2024-12-11,75.31,0.00,0.00,-45.58,29.73
2024-12-12,75.31,0.00,0.00,-38.24,37.07
2024-12-13,323.53,0.00,0.00,-38.24,285.29
2024-12-16,248.22,0.00,0.00,-38.24,209.97
2024-12-17,248.22,0.00,0.00,-38.24,209.97
2024-12-18,248.22,0.00,0.00,-38.24,209.97
2024-12-19,0.00,0.00,0.00,-38.24,-38.24
2024-12-20,0.00,0.00,0.00,-38.24,-38.24
2024-12-23,0.00,0.00,0.00,-38.24,-38.24
2024-12-24,-730.95,0.00,0.00,59.60,-671.35
2024-12-26,-730.95,0.00,0.00,-50.48,-781.43
2024-12-27,-730.95,0.00,0.00,-50.48,-781.43
2024-12-30,-573.49,0.00,0.00,-50.48,-623.96
2024-12-31,-573.49,0.00,0.00,-50.48,-623.96
2025-01-02,157.47,0.00,0.00,-50.48,106.99
2025-01-03,157.47,0.00,0.00,-50.48,106.99
2025-01-06,157.47,0.00,0.00,-50.48,106.99
2025-01-07,157.47,0.00,0.00,-50.48,106.99
2025-01-08,157.47,0.00,0.00,-50.48,106.99
2025-01-10,157.47,0.00,0.00,-50.48,106.99
2025-01-13,157.47,0.00,400.98,105.73,664.17
2025-01-14,157.47,0.00,400.98,105.73,664.17
2025-01-15,157.47,0.00,400.98,105.73,664.17
2025-01-16,157.47,0.00,400.98,105.73,664.17
2025-01-17,157.47,0.00,400.98,105.73,664.17
2025-01-21,-59.57,0.00,400.98,-122.22,219.19
2025-01-22,-59.57,0.00,400.98,-122.22,219.19
2025-01-23,-59.57,0.00,400.98,-122.22,219.19
2025-01-24,-59.57,0.00,400.98,-122.22,219.19
2025-01-27,-59.57,0.00,400.98,-122.22,219.19
2025-01-28,-59.57,0.00,400.98,-849.52,-508.11
2025-01-29,-59.57,0.00,400.98,-849.52,-508.11
2025-01-30,-59.57,0.00,400.98,-849.52,-508.11
2025-01-31,-59.57,0.00,400.98,-849.52,-508.11
2025-02-03,-59.57,0.00,400.98,-849.52,-508.11
2025-02-04,157.47,0.00,400.98,-849.52,-291.08
2025-02-05,157.47,0.00,400.98,-1459.62,-901.18
2025-02-06,183.62,0.00,400.98,-1459.62,-875.03
2025-02-07,183.62,0.00,400.98,-1557.46,-972.87
2025-02-10,183.62,0.00,400.98,-1557.46,-972.87
2025-02-11,183.62,0.00,400.98,-1557.46,-972.87
2025-02-12,183.62,0.00,400.98,-1732.31,-1147.72
2025-02-13,183.62,0.00,0.00,-1732.31,-1548.70
2025-02-14,183.62,0.00,0.00,-1732.31,-1548.70
2025-02-18,183.62,0.00,0.00,-1732.31,-1548.70
2025-02-19,183.62,0.00,0.00,-1732.31,-1548.70
2025-02-20,-754.37,0.00,0.00,-1732.31,-2486.68
2025-02-21,-982.23,0.00,0.00,-1732.31,-2714.54
2025-02-24,-982.23,0.00,0.00,-1732.31,-2714.54
2025-02-25,-982.23,0.00,0.00,-1732.31,-2714.54
2025-02-26,-982.23,0.00,0.00,-1732.31,-2714.54
2025-02-27,-982.23,0.00,0.00,-1732.31,-2714.54
2025-02-28,-982.23,0.00,-316.67,-1732.31,-3031.20
2025-03-03,-982.23,0.00,-316.67,-1732.31,-3031.20
2025-03-04,-982.23,0.00,-316.67,-1504.91,-2803.80
2025-03-05,-982.23,0.00,-316.67,-1504.91,-2803.80
2025-03-06,-44.24,0.00,-316.67,-1504.91,-1865.82
2025-03-07,-44.24,0.00,-316.67,-1504.91,-1865.82
2025-03-10,-44.24,0.00,-316.67,-1504.91,-1865.82
2025-03-11,-44.24,0.00,-316.67,-784.95,-1145.85
2025-03-12,-44.24,0.00,-316.67,-784.95,-1145.85
2025-03-13,-44.24,0.00,-316.67,-784.95,-1145.85
2025-03-14,-44.24,0.00,-316.67,-784.95,-1145.85
2025-03-17,-44.24,0.00,-316.67,-784.95,-1145.85
2025-03-18,-44.24,0.00,-316.67,-784.95,-1145.85
2025-03-19,-44.24,0.00,-316.67,-174.85,-535.75
2025-03-20,-44.24,0.00,-316.67,-174.85,-535.75
2025-03-21,-44.24,0.00,-316.67,-174.85,-535.75
2025-03-24,-44.24,0.00,-316.67,-174.85,-535.75
2025-03-25,-44.24,0.00,-316.67,-174.85,-535.75
2025-03-26,-44.24,0.00,-316.67,0.00,-360.91
2025-03-27,-14.07,0.00,-316.67,0.00,-330.73
2025-03-28,30.17,0.00,-316.67,0.00,-286.49
2025-03-31,30.17,0.00,-316.67,0.00,-286.49
2025-04-01,30.17,0.00,0.00,0.00,30.17
2025-04-02,30.17,0.00,0.00,0.00,30.17
2025-04-03,30.17,0.00,0.00,0.00,30.17
2025-04-04,30.17,0.00,0.00,0.00,30.17
2025-04-07,30.17,0.00,0.00,0.00,30.17
2025-04-08,30.17,0.00,0.00,0.00,30.17
2025-04-09,30.17,133.18,0.00,0.00,163.35
2025-04-10,30.17,133.18,235.15,0.00,398.50
2025-04-11,30.17,133.18,235.15,0.00,398.50
2025-04-14,30.17,256.03,235.15,0.00,521.35
2025-04-15,30.17,256.03,235.15,0.00,521.35
2025-04-16,30.17,256.03,235.15,0.00,521.35
2025-04-17,30.17,256.03,235.15,0.00,521.35
2025-04-21,30.17,256.03,235.15,0.00,521.35
2025-04-22,30.17,256.03,235.15,0.00,521.35
2025-04-23,30.17,256.03,235.15,0.00,521.35
2025-04-24,30.17,304.29,235.15,0.00,569.61
2025-04-25,30.17,171.11,235.15,0.00,436.43
2025-04-28,30.17,171.11,235.15,0.00,436.43
2025-04-29,30.17,171.11,235.15,0.00,436.43
2025-04-30,30.17,48.26,235.15,0.00,313.58
2025-05-01,30.17,48.26,235.15,0.00,313.58
2025-05-02,0.00,480.25,235.15,561.79,1277.19
2025-05-05,0.00,480.25,235.15,561.79,1277.19
2025-05-06,0.00,480.25,235.15,561.79,1277.19
2025-05-07,0.00,480.25,235.15,561.79,1277.19
2025-05-08,0.00,480.25,235.15,561.79,1277.19
2025-05-09,0.00,480.25,235.15,1527.12,2242.53
2025-05-12,0.00,480.25,235.15,1527.12,2242.53
2025-05-13,0.00,480.25,235.15,1527.12,2242.53
2025-05-14,0.00,48.26,235.15,1527.12,1810.53
2025-05-15,0.00,48.26,235.15,1527.12,1810.53
2025-05-16,-87.16,48.26,235.15,1699.32,1895.57
2025-05-19,-87.16,48.26,235.15,172.19,368.44
2025-05-20,-87.16,48.26,235.15,172.19,368.44
2025-05-21,-87.16,48.26,235.15,172.19,368.44
2025-05-22,-87.16,48.26,235.15,172.19,368.44
2025-05-23,-87.16,48.26,235.15,679.00,875.25
2025-05-27,-87.16,48.26,235.15,679.00,875.25
2025-05-28,-87.16,48.26,235.15,679.00,875.25
2025-05-29,-87.16,48.26,235.15,679.00,875.25
2025-05-30,-87.16,0.00,235.15,679.00,826.99
2025-06-02,0.00,0.00,235.15,943.82,1178.97
2025-06-03,196.59,0.00,235.15,943.82,1375.55
2025-06-04,196.59,0.00,235.15,943.82,1375.55
2025-06-05,196.59,0.00,235.15,943.82,1375.55
2025-06-06,196.59,0.00,235.15,943.82,1375.55
2025-06-09,196.59,0.00,235.15,1174.19,1605.93
2025-06-10,196.59,0.00,235.15,1174.19,1605.93
2025-06-11,196.59,0.00,235.15,667.38,1099.12
2025-06-12,196.59,0.00,235.15,667.38,1099.12
2025-06-13,196.59,0.00,235.15,667.38,1099.12
2025-06-16,196.59,0.00,235.15,999.31,1431.04
2025-06-17,0.00,0.00,235.15,999.31,1234.45
2025-06-18,0.00,0.00,235.15,999.31,1234.45
2025-06-20,0.00,0.00,235.15,999.31,1234.45
2025-06-23,0.00,0.00,235.15,999.31,1234.45
2025-06-24,0.00,0.00,235.15,999.31,1234.45
2025-06-25,0.00,0.00,235.15,999.31,1234.45
2025-06-26,0.00,0.00,235.15,1229.55,1464.69
2025-06-27,0.00,0.00,235.15,1057.36,1292.50
2025-06-30,0.00,0.00,235.15,792.54,1027.68
2025-07-01,0.00,0.00,235.15,792.54,1027.68
2025-07-02,0.00,0.00,235.15,792.54,1027.68
2025-07-03,0.00,0.00,235.15,966.60,1201.75
2025-07-07,313.07,0.00,235.15,966.60,1514.82
2025-07-08,313.07,0.00,235.15,966.60,1514.82
2025-07-09,313.07,0.00,235.15,966.60,1514.82
2025-07-10,313.07,0.00,0.00,404.31,717.38
2025-07-11,313.07,0.00,0.00,609.68,922.75
2025-07-14,313.07,0.00,0.00,609.68,922.75
2025-07-15,313.07,0.00,0.00,609.68,922.75
2025-07-16,313.07,0.00,0.00,609.68,922.75
2025-07-17,313.07,0.00,0.00,609.68,922.75
2025-07-18,313.07,0.00,0.00,798.17,1111.24
2025-07-21,0.00,0.00,0.00,798.17,798.17
2025-07-22,0.00,0.00,0.00,798.17,798.17
2025-07-23,0.00,0.00,0.00,798.17,798.17
2025-07-24,0.00,0.00,0.00,798.17,798.17
2025-07-25,162.25,0.00,0.00,936.80,1099.05
2025-07-28,162.25,0.00,0.00,706.56,868.80
2025-07-29,162.25,0.00,0.00,706.56,868.80
2025-07-30,162.25,0.00,0.00,706.56,868.80
2025-07-31,162.25,0.00,0.00,706.56,868.80
2025-08-01,162.25,0.00,0.00,706.56,868.80
2025-08-04,162.25,0.00,0.00,706.56,868.80
2025-08-05,162.25,0.00,0.00,706.56,868.80
2025-08-06,162.25,0.00,0.00,706.56,868.80
2025-08-07,162.25,0.00,0.00,706.56,868.80
2025-08-08,162.25,0.00,0.00,865.12,1027.36
2025-08-11,162.25,0.00,0.00,865.12,1027.36
2025-08-12,162.25,0.00,0.00,865.12,1027.36
2025-08-13,162.25,0.00,0.00,485.68,647.93
2025-08-14,162.25,0.00,0.00,485.68,647.93
2025-08-15,162.25,0.00,0.00,625.35,787.60
2025-08-18,162.25,0.00,0.00,625.35,787.60
2025-08-19,162.25,0.00,0.00,625.35,787.60
2025-08-20,162.25,0.00,0.00,625.35,787.60
2025-08-21,162.25,0.00,0.00,625.35,787.60
2025-08-22,162.25,0.00,0.00,769.38,931.63
2025-08-25,162.25,0.00,0.00,580.89,743.14
2025-08-26,162.25,0.00,0.00,580.89,743.14
2025-08-27,162.25,0.00,0.00,580.89,743.14
2025-08-28,465.92,0.00,0.00,580.89,1046.81
2025-08-29,303.67,0.00,0.00,580.89,884.56
2025-09-02,832.01,0.00,0.00,580.89,1412.90
2025-09-03,832.01,0.00,0.00,580.89,1412.90
2025-09-04,832.01,0.00,0.00,677.99,1510.00
2025-09-05,832.01,0.00,0.00,539.36,1371.37
2025-09-08,832.01,0.00,0.00,539.36,1371.37
2025-09-09,832.01,0.00,0.00,539.36,1371.37
2025-09-10,832.01,0.00,0.00,539.36,1371.37
2025-09-11,832.01,0.00,0.00,539.36,1371.37
2025-09-12,832.01,0.00,0.00,539.36,1371.37
2025-09-15,832.01,0.00,0.00,539.36,1371.37
2025-09-16,303.67,0.00,0.00,539.36,843.03
2025-09-17,303.67,0.00,0.00,713.57,1017.24
2025-09-18,303.67,0.00,0.00,555.01,858.68
2025-09-19,303.67,0.00,0.00,555.01,858.68
2025-09-22,303.67,0.00,0.00,555.01,858.68
2025-09-23,303.67,0.00,0.00,555.01,858.68
2025-09-24,303.67,0.00,0.00,555.01,858.68
2025-09-25,725.09,0.00,0.00,782.07,1507.16
2025-09-26,725.09,0.00,0.00,642.41,1367.50
2025-09-29,725.09,0.00,0.00,642.41,1367.50
2025-09-30,725.09,0.00,0.00,642.41,1367.50
2025-10-01,725.09,0.00,0.00,642.41,1367.50
2025-10-02,725.09,0.00,0.00,803.75,1528.84
2025-10-03,421.41,0.00,0.00,659.72,1081.13
2025-10-06,421.41,0.00,0.00,659.72,1081.13
2025-10-07,421.41,0.00,0.00,659.72,1081.13
2025-10-08,421.41,0.00,0.00,659.72,1081.13
2025-10-09,0.00,0.00,0.00,659.72,659.72
2025-10-10,0.00,0.00,0.00,659.72,659.72
2025-10-13,0.00,0.00,0.00,659.72,659.72
2025-10-14,0.00,0.00,0.00,963.55,963.55
2025-10-15,0.00,0.00,0.00,866.45,866.45
2025-10-16,0.00,0.00,0.00,866.45,866.45
2025-10-17,0.00,0.00,0.00,866.45,866.45
2025-10-20,0.00,0.00,0.00,866.45,866.45
2025-10-21,0.00,0.00,0.00,866.45,866.45
2025-10-22,0.00,0.00,0.00,866.45,866.45
2025-10-23,199.58,0.00,0.00,866.45,1066.03
2025-10-24,199.58,0.00,0.00,866.45,1066.03
2025-10-27,199.58,0.00,0.00,991.02,1190.59
2025-10-28,199.58,0.00,0.00,589.74,789.32
2025-10-29,199.58,0.00,0.00,589.74,789.32
2025-10-30,199.58,0.00,0.00,589.74,789.32
2025-10-31,199.58,0.00,0.00,589.74,789.32
2025-11-03,199.58,0.00,0.00,732.16,931.74
2025-11-04,199.58,0.00,0.00,732.16,931.74
2025-11-05,199.58,0.00,0.00,732.16,931.74
2025-11-06,0.00,0.00,0.00,732.16,732.16
2025-11-07,0.00,0.00,0.00,732.16,732.16
2025-11-10,0.00,0.00,0.00,732.16,732.16
2025-11-11,0.00,0.00,0.00,912.64,912.64
2025-11-12,0.00,0.00,0.00,447.47,447.47
2025-11-13,268.08,0.00,0.00,447.47,715.55
2025-11-14,268.08,0.00,0.00,447.47,715.55
2025-11-17,268.08,318.61,0.00,447.47,1034.16
2025-11-18,268.08,318.61,0.00,447.47,1034.16
2025-11-19,268.08,318.61,0.00,447.47,1034.16
2025-11-20,268.08,318.61,0.00,447.47,1034.16
2025-11-21,268.08,318.61,380.64,447.47,1414.79
2025-11-24,268.08,318.61,380.64,447.47,1414.79
2025-11-25,268.08,318.61,380.64,447.47,1414.79
2025-11-26,268.08,318.61,380.64,648.92,1616.24
2025-11-28,268.08,318.61,380.64,648.92,1616.24
2025-12-01,268.08,318.61,380.64,648.92,1616.24
2025-12-02,268.08,318.61,380.64,648.92,1616.24
2025-12-03,268.08,0.00,380.64,648.92,1297.64
2025-12-04,0.00,0.00,380.64,648.92,1029.56
