date,vix,regime,ivr,ivp,spx,trend,trend_gap,vix_5d_avg,strategy,strategy_key,hv_spell_age,bearish_streak,ivp63,ivp252,regime_decay,local_spike,iv_signal
2024-02-21,15.34,NORMAL,22.6,51.8,4981.8,BULLISH,3.15,14.68,Reduce / Wait,,0,0,96.8,51.8,False,False,NEUTRAL
2024-02-22,14.54,LOW_VOL,17.1,45.0,5087.03,BULLISH,5.12,14.71,Bull Call Diagonal,bull_call_diagonal,0,0,93.5,45.0,False,True,NEUTRAL
2024-02-23,13.75,LOW_VOL,11.6,28.3,5088.8,BULLISH,4.96,14.66,Bull Call Diagonal,bull_call_diagonal,0,0,74.2,28.3,False,True,LOW
2024-02-26,13.74,LOW_VOL,11.6,27.9,5069.53,BULLISH,4.37,14.56,Bull Call Diagonal,bull_call_diagonal,0,0,72.6,27.9,False,True,LOW
2024-02-27,13.43,LOW_VOL,9.4,20.3,5078.18,BULLISH,4.39,14.16,Bull Call Diagonal,bull_call_diagonal,0,0,62.9,20.3,False,True,LOW
2024-02-28,13.84,LOW_VOL,12.2,31.5,5069.76,BULLISH,4.07,13.86,Bull Call Diagonal,bull_call_diagonal,0,0,74.2,31.5,False,True,LOW
2024-02-29,13.4,LOW_VOL,9.2,19.9,5096.27,BULLISH,4.45,13.63,Bull Call Diagonal,bull_call_diagonal,0,0,59.7,19.9,False,True,LOW
2024-03-01,13.11,LOW_VOL,7.2,14.7,5137.08,BULLISH,5.12,13.5,Bull Call Diagonal,bull_call_diagonal,0,0,46.8,14.7,False,False,LOW
2024-03-04,13.49,LOW_VOL,9.8,23.5,5130.95,BULLISH,4.84,13.45,Bull Call Diagonal,bull_call_diagonal,0,0,62.9,23.5,False,True,LOW
2024-03-05,14.46,LOW_VOL,16.5,47.4,5078.65,BULLISH,3.61,13.66,Bull Call Diagonal,bull_call_diagonal,0,0,91.9,47.4,False,True,NEUTRAL
2024-03-06,14.5,LOW_VOL,16.8,47.8,5104.76,BULLISH,3.99,13.79,Bull Call Diagonal,bull_call_diagonal,0,0,91.9,47.8,False,True,NEUTRAL
2024-03-07,14.44,LOW_VOL,16.4,46.2,5157.36,BULLISH,4.89,14.0,Bull Call Diagonal,bull_call_diagonal,0,0,88.7,46.2,False,True,NEUTRAL
2024-03-08,14.74,LOW_VOL,18.5,50.6,5123.69,BULLISH,4.06,14.33,Bull Call Diagonal,bull_call_diagonal,0,0,93.5,50.6,False,False,NEUTRAL
2024-03-11,15.22,NORMAL,21.8,56.2,5117.94,BULLISH,3.8,14.67,Reduce / Wait,,0,0,95.2,56.2,False,False,NEUTRAL
2024-03-12,13.84,LOW_VOL,12.2,32.7,5175.27,BULLISH,4.79,14.55,Bull Call Diagonal,bull_call_diagonal,0,0,64.5,32.7,False,True,LOW
2024-03-13,13.75,LOW_VOL,11.9,30.3,5165.31,BULLISH,4.42,14.4,Bull Call Diagonal,bull_call_diagonal,0,0,61.3,30.3,False,True,LOW
2024-03-14,14.4,LOW_VOL,16.6,46.2,5150.48,BULLISH,3.95,14.39,Bull Call Diagonal,bull_call_diagonal,0,0,83.9,46.2,False,True,NEUTRAL
2024-03-15,14.41,LOW_VOL,17.4,47.0,5117.09,BULLISH,3.11,14.32,Bull Call Diagonal,bull_call_diagonal,0,0,83.9,47.0,False,True,NEUTRAL
2024-03-18,14.33,LOW_VOL,16.8,45.4,5149.42,BULLISH,3.57,14.15,Bull Call Diagonal,bull_call_diagonal,0,0,77.4,45.4,False,True,NEUTRAL
2024-03-19,13.82,LOW_VOL,14.5,32.7,5178.51,BULLISH,3.95,14.14,Bull Call Diagonal,bull_call_diagonal,0,0,58.1,32.7,False,True,LOW
2024-03-20,13.04,LOW_VOL,9.2,12.7,5224.62,BULLISH,4.68,14.0,Bull Call Diagonal,bull_call_diagonal,0,0,22.6,12.7,False,False,LOW
2024-03-21,12.92,LOW_VOL,8.1,10.4,5241.53,BULLISH,4.82,13.7,Bull Call Diagonal,bull_call_diagonal,0,0,16.1,10.4,False,False,LOW
2024-03-22,13.06,LOW_VOL,9.4,13.5,5234.18,BULLISH,4.48,13.43,Bull Call Diagonal,bull_call_diagonal,0,0,24.2,13.5,False,False,LOW
2024-03-25,13.19,LOW_VOL,11.6,16.7,5218.19,BULLISH,3.98,13.21,Bull Call Diagonal,bull_call_diagonal,0,0,32.3,16.7,False,False,LOW
2024-03-26,13.24,LOW_VOL,12.1,18.7,5203.58,BULLISH,3.52,13.09,Bull Call Diagonal,bull_call_diagonal,0,0,35.5,18.7,False,False,LOW
2024-03-27,12.78,LOW_VOL,7.4,8.0,5248.49,BULLISH,4.21,13.04,Bull Call Diagonal,bull_call_diagonal,0,0,12.9,8.0,False,False,LOW
2024-03-28,13.01,LOW_VOL,9.8,13.1,5254.35,BULLISH,4.11,13.06,Bull Call Diagonal,bull_call_diagonal,0,0,19.4,13.1,False,False,LOW
2024-04-01,13.65,LOW_VOL,16.4,30.7,5243.77,BULLISH,3.71,13.17,Bull Call Diagonal,bull_call_diagonal,0,0,50.0,30.7,False,True,LOW
2024-04-02,14.61,LOW_VOL,26.3,55.4,5205.81,BULLISH,2.81,13.46,Bull Call Diagonal,bull_call_diagonal,0,0,90.3,55.4,False,False,NEUTRAL
2024-04-03,14.33,LOW_VOL,23.4,49.0,5211.49,BULLISH,2.78,13.68,Bull Call Diagonal,bull_call_diagonal,0,0,74.2,49.0,False,True,NEUTRAL
2024-04-04,16.35,NORMAL,44.4,70.5,5147.21,BULLISH,1.4,14.39,Reduce / Wait,,0,0,100.0,70.5,False,False,HIGH
2024-04-05,16.03,NORMAL,41.1,68.9,5204.34,BULLISH,2.39,14.99,Reduce / Wait,,0,0,98.4,68.9,False,False,NEUTRAL
2024-04-08,15.19,NORMAL,32.4,62.5,5202.39,BULLISH,2.23,15.3,Reduce / Wait,,0,0,90.3,62.5,False,False,NEUTRAL
2024-04-09,14.98,LOW_VOL,30.2,61.0,5209.91,BULLISH,2.25,15.38,Bull Call Diagonal,bull_call_diagonal,0,0,88.7,61.0,False,False,NEUTRAL
2024-04-10,15.8,NORMAL,38.7,67.3,5160.64,BULLISH,1.19,15.67,Reduce / Wait,,0,0,95.2,67.3,False,False,NEUTRAL
2024-04-11,14.91,LOW_VOL,29.5,60.6,5199.06,BULLISH,1.83,15.38,Bull Call Diagonal,bull_call_diagonal,0,0,85.5,60.6,False,False,NEUTRAL
2024-04-12,17.31,NORMAL,54.4,84.9,5123.41,NEUTRAL,0.24,15.64,Iron Condor,iron_condor,0,0,100.0,84.9,False,False,HIGH
2024-04-15,19.23,NORMAL,74.3,95.6,5061.82,BEARISH,-1.03,16.45,Reduce / Wait,,0,1,100.0,95.6,False,False,HIGH
2024-04-16,18.4,NORMAL,65.7,91.6,5051.41,BEARISH,-1.27,17.13,Reduce / Wait,,0,2,98.4,91.6,False,False,HIGH
2024-04-17,18.21,NORMAL,63.7,90.4,5022.21,BEARISH,-1.87,17.61,Reduce / Wait,,0,3,96.8,90.4,False,False,HIGH
2024-04-18,18.0,NORMAL,61.5,89.6,5011.12,BEARISH,-2.1,18.23,Reduce / Wait,,0,4,95.2,89.6,False,False,HIGH
2024-04-19,18.71,NORMAL,68.9,92.8,4967.23,BEARISH,-2.95,18.51,Reduce / Wait,,0,5,98.4,92.8,False,False,HIGH
2024-04-22,16.94,NORMAL,50.5,76.9,5010.6,BEARISH,-2.11,18.05,Reduce / Wait,,0,6,90.3,76.9,False,False,HIGH
2024-04-23,15.69,NORMAL,37.6,66.9,5070.55,BEARISH,-0.96,17.51,Reduce / Wait,,0,7,82.3,66.9,False,False,NEUTRAL
2024-04-24,15.97,NORMAL,40.5,70.1,5071.63,BEARISH,-0.95,17.06,Iron Condor,iron_condor,0,8,85.5,70.1,False,False,HIGH
2024-04-25,15.37,NORMAL,34.2,64.9,5048.42,BEARISH,-1.44,16.54,Reduce / Wait,,0,9,77.4,64.9,False,False,NEUTRAL
2024-04-26,15.03,NORMAL,30.7,62.2,5099.96,NEUTRAL,-0.48,15.8,Reduce / Wait,,0,0,71.0,62.2,False,False,NEUTRAL
2024-04-29,14.67,LOW_VOL,27.0,56.6,5116.17,NEUTRAL,-0.19,15.35,Reduce / Wait,,0,0,64.5,56.6,False,False,NEUTRAL
2024-04-30,15.65,NORMAL,37.1,66.9,5035.69,BEARISH,-1.77,15.34,Reduce / Wait,,0,1,79.0,66.9,False,False,NEUTRAL
2024-05-01,15.39,NORMAL,34.4,66.1,5018.39,BEARISH,-2.13,15.22,Reduce / Wait,,0,2,75.8,66.1,False,False,NEUTRAL
2024-05-02,14.68,LOW_VOL,27.1,57.0,5064.2,BEARISH,-1.27,15.08,Reduce / Wait,,0,3,61.3,57.0,False,False,NEUTRAL
2024-05-03,13.49,LOW_VOL,14.7,26.3,5127.79,NEUTRAL,-0.04,14.78,Iron Condor,iron_condor,0,0,22.6,26.3,False,False,LOW
2024-05-06,13.49,LOW_VOL,14.7,26.3,5180.74,BULLISH,0.95,14.54,Bull Call Diagonal,bull_call_diagonal,0,0,22.6,26.3,False,False,LOW
2024-05-07,13.23,LOW_VOL,12.0,19.5,5187.7,BULLISH,1.04,14.06,Bull Call Diagonal,bull_call_diagonal,0,0,16.1,19.5,False,False,LOW
2024-05-08,13.0,LOW_VOL,9.6,13.1,5187.67,BULLISH,1.0,13.58,Bull Call Diagonal,bull_call_diagonal,0,0,6.5,13.1,False,False,LOW
2024-05-09,12.69,LOW_VOL,6.4,6.0,5214.08,BULLISH,1.46,13.18,Bull Call Diagonal,bull_call_diagonal,0,0,0.0,6.0,False,False,LOW
2024-05-10,12.55,LOW_VOL,5.0,4.4,5222.68,BULLISH,1.57,12.99,Bull Call Diagonal,bull_call_diagonal,0,0,0.0,4.4,False,False,LOW
2024-05-13,13.6,LOW_VOL,15.9,31.5,5221.42,BULLISH,1.52,13.01,Bull Call Diagonal,bull_call_diagonal,0,0,27.4,31.5,False,False,LOW
2024-05-14,13.42,LOW_VOL,14.0,25.5,5246.68,BULLISH,1.96,13.05,Bull Call Diagonal,bull_call_diagonal,0,0,21.0,25.5,False,False,LOW
2024-05-15,12.45,LOW_VOL,3.9,2.4,5308.15,BULLISH,3.06,12.94,Bull Call Diagonal,bull_call_diagonal,0,0,0.0,2.4,False,False,LOW
2024-05-16,12.42,LOW_VOL,3.6,1.6,5297.1,BULLISH,2.77,12.89,Bull Call Diagonal,bull_call_diagonal,0,0,0.0,1.6,False,False,LOW
2024-05-17,11.99,LOW_VOL,0.0,0.0,5303.27,BULLISH,2.83,12.78,Bull Call Diagonal,bull_call_diagonal,0,0,0.0,0.0,False,False,LOW
2024-05-20,12.15,LOW_VOL,1.6,0.8,5308.13,BULLISH,2.85,12.49,Bull Call Diagonal,bull_call_diagonal,0,0,1.6,0.8,False,False,LOW
2024-05-21,11.86,LOW_VOL,0.0,0.0,5321.41,BULLISH,3.03,12.17,Bull Call Diagonal,bull_call_diagonal,0,0,0.0,0.0,False,False,LOW
2024-05-22,12.29,LOW_VOL,4.4,2.4,5307.01,BULLISH,2.7,12.14,Bull Call Diagonal,bull_call_diagonal,0,0,4.8,2.4,False,False,LOW
2024-05-23,12.77,LOW_VOL,9.2,11.2,5267.84,BULLISH,1.9,12.21,Bull Call Diagonal,bull_call_diagonal,0,0,12.9,11.2,False,False,LOW
2024-05-24,11.93,LOW_VOL,0.7,0.4,5304.72,BULLISH,2.55,12.2,Bull Call Diagonal,bull_call_diagonal,0,0,1.6,0.4,False,False,LOW
2024-05-28,12.92,LOW_VOL,10.8,14.7,5306.04,BULLISH,2.5,12.35,Bull Call Diagonal,bull_call_diagonal,0,0,17.7,14.7,False,False,LOW
2024-05-29,14.28,LOW_VOL,24.6,55.4,5266.95,BULLISH,1.7,12.84,Bull Call Diagonal,bull_call_diagonal,0,0,50.0,55.4,False,False,NEUTRAL
2024-05-30,14.47,LOW_VOL,26.5,61.4,5235.48,BULLISH,1.07,13.27,Bull Call Diagonal,bull_call_diagonal,0,0,59.7,61.4,False,False,NEUTRAL
2024-05-31,12.92,LOW_VOL,10.8,14.7,5277.51,BULLISH,1.86,13.3,Bull Call Diagonal,bull_call_diagonal,0,0,17.7,14.7,False,False,LOW
2024-06-03,13.11,LOW_VOL,12.7,21.9,5283.4,BULLISH,1.96,13.54,Bull Call Diagonal,bull_call_diagonal,0,0,29.0,21.9,False,False,LOW
2024-06-04,13.16,LOW_VOL,13.2,23.1,5291.34,BULLISH,2.09,13.59,Bull Call Diagonal,bull_call_diagonal,0,0,30.6,23.1,False,False,LOW
2024-06-05,12.63,LOW_VOL,7.8,8.4,5354.03,BULLISH,3.25,13.26,Bull Call Diagonal,bull_call_diagonal,0,0,12.9,8.4,False,False,LOW
2024-06-06,12.58,LOW_VOL,7.3,8.4,5352.96,BULLISH,3.17,12.88,Bull Call Diagonal,bull_call_diagonal,0,0,12.9,8.4,False,False,LOW
2024-06-07,12.22,LOW_VOL,3.7,2.4,5346.99,BULLISH,3.01,12.74,Bull Call Diagonal,bull_call_diagonal,0,0,6.5,2.4,False,False,LOW
2024-06-10,12.74,LOW_VOL,8.9,12.4,5360.79,BULLISH,3.24,12.67,Bull Call Diagonal,bull_call_diagonal,0,0,19.4,12.4,False,False,LOW
2024-06-11,12.85,LOW_VOL,10.1,15.1,5375.32,BULLISH,3.46,12.6,Bull Call Diagonal,bull_call_diagonal,0,0,24.2,15.1,False,False,LOW
2024-06-12,12.04,LOW_VOL,1.8,1.2,5421.03,BULLISH,4.26,12.49,Bull Call Diagonal,bull_call_diagonal,0,0,4.8,1.2,False,False,LOW
2024-06-13,11.94,LOW_VOL,0.8,0.8,5433.74,BULLISH,4.41,12.36,Bull Call Diagonal,bull_call_diagonal,0,0,3.2,0.8,False,False,LOW
2024-06-14,12.66,LOW_VOL,8.1,11.2,5431.6,BULLISH,4.26,12.45,Bull Call Diagonal,bull_call_diagonal,0,0,21.0,11.2,False,False,LOW
2024-06-17,12.75,LOW_VOL,9.0,13.9,5473.23,BULLISH,4.95,12.45,Bull Call Diagonal,bull_call_diagonal,0,0,25.8,13.9,False,False,LOW
2024-06-18,12.3,LOW_VOL,4.5,4.4,5487.03,BULLISH,5.1,12.34,Bull Call Diagonal,bull_call_diagonal,0,0,12.9,4.4,False,False,LOW
2024-06-20,13.28,LOW_VOL,14.4,30.7,5473.17,BULLISH,4.73,12.59,Bull Call Diagonal,bull_call_diagonal,0,0,51.6,30.7,False,True,LOW
2024-06-21,13.2,LOW_VOL,13.6,28.7,5464.62,BULLISH,4.44,12.84,Bull Call Diagonal,bull_call_diagonal,0,0,46.8,28.7,False,False,LOW
2024-06-24,13.33,LOW_VOL,14.9,31.9,5447.87,BULLISH,4.02,12.97,Bull Call Diagonal,bull_call_diagonal,0,0,51.6,31.9,False,True,LOW
2024-06-25,12.84,LOW_VOL,9.9,17.1,5469.3,BULLISH,4.29,12.99,Bull Call Diagonal,bull_call_diagonal,0,0,32.3,17.1,False,False,LOW
2024-06-26,12.55,LOW_VOL,7.0,8.8,5477.9,BULLISH,4.29,13.04,Bull Call Diagonal,bull_call_diagonal,0,0,17.7,8.8,False,False,LOW
2024-06-27,12.24,LOW_VOL,3.9,3.6,5482.87,BULLISH,4.21,12.83,Bull Call Diagonal,bull_call_diagonal,0,0,11.3,3.6,False,False,LOW
2024-06-28,12.44,LOW_VOL,5.9,6.4,5460.48,BULLISH,3.62,12.68,Bull Call Diagonal,bull_call_diagonal,0,0,17.7,6.4,False,False,LOW
2024-07-01,12.22,LOW_VOL,3.7,3.2,5475.09,BULLISH,3.71,12.46,Bull Call Diagonal,bull_call_diagonal,0,0,9.7,3.2,False,False,LOW
2024-07-02,12.03,LOW_VOL,1.7,1.6,5509.01,BULLISH,4.14,12.3,Bull Call Diagonal,bull_call_diagonal,0,0,6.5,1.6,False,False,LOW
2024-07-03,12.09,LOW_VOL,2.3,2.8,5537.02,BULLISH,4.46,12.2,Bull Call Diagonal,bull_call_diagonal,0,0,9.7,2.8,False,False,LOW
2024-07-05,12.48,LOW_VOL,6.3,10.0,5567.19,BULLISH,4.83,12.25,Bull Call Diagonal,bull_call_diagonal,0,0,25.8,10.0,False,False,LOW
2024-07-08,12.37,LOW_VOL,5.2,6.8,5572.85,BULLISH,4.74,12.24,Bull Call Diagonal,bull_call_diagonal,0,0,21.0,6.8,False,False,LOW
2024-07-09,12.51,LOW_VOL,6.6,11.2,5576.98,BULLISH,4.61,12.3,Bull Call Diagonal,bull_call_diagonal,0,0,29.0,11.2,False,False,LOW
2024-07-10,12.85,LOW_VOL,10.1,21.1,5633.91,BULLISH,5.47,12.46,Bull Call Diagonal,bull_call_diagonal,0,0,46.8,21.1,False,False,LOW
2024-07-11,12.92,LOW_VOL,10.8,22.7,5584.54,BULLISH,4.36,12.63,Bull Call Diagonal,bull_call_diagonal,0,0,50.0,22.7,False,True,LOW
2024-07-12,12.46,LOW_VOL,6.1,9.6,5615.35,BULLISH,4.71,12.62,Bull Call Diagonal,bull_call_diagonal,0,0,27.4,9.6,False,False,LOW
2024-07-15,13.12,LOW_VOL,12.8,31.5,5631.22,BULLISH,4.77,12.77,Bull Call Diagonal,bull_call_diagonal,0,0,59.7,31.5,False,True,LOW
2024-07-16,13.19,LOW_VOL,13.5,32.7,5667.2,BULLISH,5.2,12.91,Bull Call Diagonal,bull_call_diagonal,0,0,62.9,32.7,False,True,LOW
2024-07-17,14.48,LOW_VOL,26.6,65.7,5588.27,BULLISH,3.56,13.23,Bull Call Diagonal,bull_call_diagonal,0,0,80.6,65.7,False,False,NEUTRAL
2024-07-18,15.93,NORMAL,41.3,79.3,5544.59,BULLISH,2.61,13.84,Reduce / Wait,,0,0,93.5,79.3,False,False,HIGH
2024-07-19,16.52,NORMAL,47.3,82.9,5505.0,BULLISH,1.76,14.65,Reduce / Wait,,0,0,96.8,82.9,False,False,HIGH
2024-07-22,14.91,LOW_VOL,31.0,69.7,5564.41,BULLISH,2.71,15.01,Bull Call Diagonal,bull_call_diagonal,0,0,85.5,69.7,False,False,NEUTRAL
2024-07-23,14.72,LOW_VOL,29.0,66.5,5555.74,BULLISH,2.42,15.31,Bull Call Diagonal,bull_call_diagonal,0,0,85.5,66.5,False,False,NEUTRAL
2024-07-24,18.04,NORMAL,62.7,92.0,5427.13,NEUTRAL,-0.02,16.02,Reduce / Wait,,0,0,100.0,92.0,False,False,HIGH
2024-07-25,18.46,NORMAL,67.0,93.6,5399.22,NEUTRAL,-0.6,16.53,Reduce / Wait,,0,0,100.0,93.6,False,False,HIGH
2024-07-26,16.39,NORMAL,46.0,81.3,5459.1,NEUTRAL,0.42,16.5,Reduce / Wait,,0,0,95.2,81.3,False,False,HIGH
2024-07-29,16.6,NORMAL,48.1,82.1,5463.54,NEUTRAL,0.45,16.84,Reduce / Wait,,0,0,96.8,82.1,False,False,HIGH
2024-07-30,17.69,NORMAL,59.2,89.6,5436.44,NEUTRAL,-0.1,17.44,Reduce / Wait,,0,0,96.8,89.6,False,False,HIGH
2024-07-31,16.36,NORMAL,45.7,80.1,5522.3,BULLISH,1.39,17.1,Reduce / Wait,,0,0,90.3,80.1,False,False,HIGH
2024-08-01,18.59,NORMAL,68.3,94.4,5446.68,NEUTRAL,-0.05,17.13,Iron Condor,iron_condor,0,0,100.0,94.4,False,False,HIGH
2024-08-02,23.39,HIGH_VOL,100.0,100.0,5346.56,BEARISH,-1.89,18.53,Reduce / Wait,,0,1,100.0,100.0,False,False,HIGH
2024-08-05,38.57,HIGH_VOL,100.0,100.0,5186.33,BEARISH,-4.79,22.92,Reduce / Wait,,0,2,100.0,100.0,False,False,HIGH
2024-08-06,27.71,HIGH_VOL,59.3,99.6,5240.03,BEARISH,-3.79,24.92,Iron Condor (High Vol),iron_condor_hv,0,3,98.4,99.6,False,False,HIGH
2024-08-07,27.85,HIGH_VOL,59.9,99.6,5199.5,BEARISH,-4.5,27.22,Iron Condor (High Vol),iron_condor_hv,1,4,98.4,99.6,False,False,HIGH
2024-08-08,23.79,HIGH_VOL,44.7,98.8,5319.31,BEARISH,-2.31,28.26,Iron Condor (High Vol),iron_condor_hv,2,5,95.2,98.8,False,False,HIGH
2024-08-09,20.37,NORMAL,31.9,96.0,5344.16,BEARISH,-1.88,27.66,Reduce / Wait,,0,6,91.9,96.0,False,False,HIGH
2024-08-12,20.71,NORMAL,33.1,96.8,5344.39,BEARISH,-1.91,24.09,Reduce / Wait,,0,7,91.9,96.8,False,False,HIGH
2024-08-13,18.12,NORMAL,23.4,88.4,5434.43,NEUTRAL,-0.32,22.17,Iron Condor,iron_condor,0,0,85.5,88.4,False,False,HIGH
2024-08-14,16.19,NORMAL,16.2,76.1,5455.21,NEUTRAL,0.0,19.84,Iron Condor,iron_condor,0,0,74.2,76.1,False,False,HIGH
2024-08-15,15.23,NORMAL,12.6,69.7,5543.22,BULLISH,1.52,18.12,Reduce / Wait,,0,0,71.0,69.7,False,False,NEUTRAL
2024-08-16,14.8,LOW_VOL,11.0,65.3,5554.25,BULLISH,1.65,17.01,Bull Call Diagonal,bull_call_diagonal,0,0,67.7,65.3,False,False,NEUTRAL
2024-08-19,14.65,LOW_VOL,10.4,62.9,5608.25,BULLISH,2.54,15.8,Bull Call Diagonal,bull_call_diagonal,0,0,64.5,62.9,False,False,NEUTRAL
2024-08-20,15.88,NORMAL,15.1,75.3,5597.12,BULLISH,2.24,15.35,Reduce / Wait,,0,0,71.0,75.3,False,False,HIGH
2024-08-21,16.27,NORMAL,16.5,78.1,5620.85,BULLISH,2.58,15.37,Reduce / Wait,,0,0,74.2,78.1,False,False,HIGH
2024-08-22,17.55,NORMAL,21.3,85.7,5570.64,BULLISH,1.59,15.83,Reduce / Wait,,0,0,80.6,85.7,False,False,HIGH
2024-08-23,15.86,NORMAL,15.0,75.3,5634.61,BULLISH,2.68,16.04,Reduce / Wait,,0,0,66.1,75.3,False,False,HIGH
2024-08-26,16.15,NORMAL,16.1,77.7,5616.84,BULLISH,2.29,16.34,Reduce / Wait,,0,0,69.4,77.7,False,False,HIGH
2024-08-27,15.43,NORMAL,13.4,72.9,5625.8,BULLISH,2.38,16.25,Reduce / Wait,,0,0,62.9,72.9,False,False,HIGH
2024-08-28,17.11,NORMAL,19.7,82.5,5592.18,BULLISH,1.72,16.42,Reduce / Wait,,0,0,79.0,82.5,False,False,HIGH
2024-08-29,15.65,NORMAL,14.2,72.5,5591.96,BULLISH,1.68,16.04,Reduce / Wait,,0,0,61.3,72.5,False,False,HIGH
2024-08-30,15.0,NORMAL,11.8,67.7,5648.4,BULLISH,2.64,15.87,Reduce / Wait,,0,0,56.5,67.7,False,False,NEUTRAL
2024-09-03,20.72,NORMAL,33.2,96.8,5528.93,NEUTRAL,0.44,16.78,Iron Condor,iron_condor,0,0,91.9,96.8,False,False,HIGH
2024-09-04,21.32,NORMAL,35.4,97.2,5520.07,NEUTRAL,0.26,17.96,Reduce / Wait,,0,0,91.9,97.2,False,False,HIGH
2024-09-05,19.9,NORMAL,30.1,94.0,5503.41,NEUTRAL,-0.06,18.52,Reduce / Wait,,0,0,85.5,94.0,False,False,HIGH
2024-09-06,22.38,HIGH_VOL,39.4,98.0,5408.42,BEARISH,-1.76,19.86,Reduce / Wait,,0,1,91.9,98.0,False,False,HIGH
2024-09-09,19.45,NORMAL,28.4,92.4,5471.05,NEUTRAL,-0.62,20.75,Reduce / Wait,,0,0,82.3,92.4,False,False,HIGH
2024-09-10,19.08,NORMAL,27.0,90.8,5495.52,NEUTRAL,-0.18,20.43,Reduce / Wait,,0,0,80.6,90.8,False,False,HIGH
2024-09-11,17.69,NORMAL,21.8,83.7,5554.13,BULLISH,0.85,19.7,Reduce / Wait,,0,0,71.0,83.7,False,False,HIGH
2024-09-12,17.07,NORMAL,19.5,79.3,5595.76,BULLISH,1.57,19.13,Reduce / Wait,,0,0,66.1,79.3,False,False,HIGH
2024-09-13,16.56,NORMAL,17.6,76.5,5626.02,BULLISH,2.09,17.97,Reduce / Wait,,0,0,62.9,76.5,False,False,HIGH
2024-09-16,17.14,NORMAL,19.8,79.7,5633.09,BULLISH,2.2,17.51,Reduce / Wait,,0,0,67.7,79.7,False,False,HIGH
2024-09-17,17.61,NORMAL,21.5,82.9,5634.58,BULLISH,2.2,17.21,Reduce / Wait,,0,0,69.4,82.9,False,False,HIGH
2024-09-18,18.23,NORMAL,23.8,87.3,5618.26,BULLISH,1.89,17.32,Reduce / Wait,,0,0,75.8,87.3,False,False,HIGH
2024-09-19,16.33,NORMAL,16.7,73.3,5713.64,BULLISH,3.59,17.17,Reduce / Wait,,0,0,51.6,73.3,False,False,HIGH
2024-09-20,16.15,NORMAL,16.1,71.7,5702.55,BULLISH,3.34,17.09,Reduce / Wait,,0,0,45.2,71.7,True,False,HIGH
2024-09-23,15.89,NORMAL,15.1,70.1,5718.57,BULLISH,3.59,16.84,Reduce / Wait,,0,0,41.9,70.1,True,False,HIGH
2024-09-24,15.39,NORMAL,13.2,65.7,5732.93,BULLISH,3.82,16.4,Reduce / Wait,,0,0,33.9,65.7,True,False,NEUTRAL
2024-09-25,15.41,NORMAL,13.3,66.5,5722.26,BULLISH,3.6,15.83,Reduce / Wait,,0,0,33.9,66.5,True,False,NEUTRAL
2024-09-26,15.37,NORMAL,13.1,65.3,5745.37,BULLISH,3.96,15.64,Reduce / Wait,,0,0,30.6,65.3,True,False,NEUTRAL
2024-09-27,16.96,NORMAL,19.1,78.9,5738.17,BULLISH,3.76,15.8,Reduce / Wait,,0,0,59.7,78.9,False,False,HIGH
2024-09-30,16.73,NORMAL,18.2,78.1,5762.48,BULLISH,4.1,15.97,Reduce / Wait,,0,0,58.1,78.1,False,False,HIGH
2024-10-01,19.26,NORMAL,27.7,91.6,5708.75,BULLISH,3.08,16.75,Reduce / Wait,,0,0,80.6,91.6,False,False,HIGH
2024-10-02,18.9,NORMAL,26.4,89.6,5709.54,BULLISH,3.03,17.44,Reduce / Wait,,0,0,77.4,89.6,False,False,HIGH
2024-10-03,20.49,NORMAL,32.3,94.8,5699.94,BULLISH,2.76,18.47,Reduce / Wait,,0,0,85.5,94.8,False,False,HIGH
2024-10-04,19.21,NORMAL,27.5,90.4,5751.07,BULLISH,3.55,18.92,Reduce / Wait,,0,0,77.4,90.4,False,False,HIGH
2024-10-07,22.64,HIGH_VOL,40.4,98.0,5695.94,BULLISH,2.47,20.1,Reduce / Wait,,0,0,91.9,98.0,False,False,HIGH
2024-10-08,21.42,NORMAL,35.8,96.8,5751.13,BULLISH,3.36,20.53,Reduce / Wait,,0,0,88.7,96.8,False,False,HIGH
2024-10-09,20.86,NORMAL,33.7,95.2,5792.04,BULLISH,3.96,20.92,Reduce / Wait,,0,0,85.5,95.2,False,False,HIGH
2024-10-10,20.93,NORMAL,34.0,95.2,5780.05,BULLISH,3.65,21.01,Reduce / Wait,,0,0,85.5,95.2,False,False,HIGH
2024-10-11,20.46,NORMAL,32.2,92.8,5815.03,BULLISH,4.14,21.26,Reduce / Wait,,0,0,77.4,92.8,False,False,HIGH
2024-10-14,19.7,NORMAL,29.4,90.4,5859.85,BULLISH,4.75,20.67,Reduce / Wait,,0,0,72.6,90.4,False,False,HIGH
2024-10-15,20.64,NORMAL,32.9,93.2,5815.26,BULLISH,3.72,20.52,Reduce / Wait,,0,0,79.0,93.2,False,False,HIGH
2024-10-16,19.58,NORMAL,28.9,89.6,5842.47,BULLISH,3.98,20.26,Reduce / Wait,,0,0,69.4,89.6,False,False,HIGH
2024-10-17,19.11,NORMAL,27.1,87.3,5841.47,BULLISH,3.72,19.9,Reduce / Wait,,0,0,62.9,87.3,False,False,HIGH
2024-10-18,18.03,NORMAL,23.1,82.5,5864.67,BULLISH,3.93,19.41,Reduce / Wait,,0,0,50.0,82.5,False,False,HIGH
